order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country
10.626,BERGS,1,1997-08-11T00:00:00.000Z,1997-09-08T00:00:00.000Z,1997-08-20T00:00:00.000Z,2,"138,69000244",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10.627,SAVEA,8,1997-08-11T00:00:00.000Z,1997-09-22T00:00:00.000Z,1997-08-21T00:00:00.000Z,3,"107,45999908",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.628,BLONP,4,1997-08-12T00:00:00.000Z,1997-09-09T00:00:00.000Z,1997-08-20T00:00:00.000Z,3,"30,36000061",Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France
10.629,GODOS,4,1997-08-12T00:00:00.000Z,1997-09-09T00:00:00.000Z,1997-08-20T00:00:00.000Z,3,"85,45999908",Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10.63,KOENE,1,1997-08-13T00:00:00.000Z,1997-09-10T00:00:00.000Z,1997-08-19T00:00:00.000Z,2,"32,34999847",Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10.631,LAMAI,8,1997-08-14T00:00:00.000Z,1997-09-11T00:00:00.000Z,1997-08-15T00:00:00.000Z,1,"0,87",La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10.632,WANDK,8,1997-08-14T00:00:00.000Z,1997-09-11T00:00:00.000Z,1997-08-19T00:00:00.000Z,1,"41,38000107",Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10.633,ERNSH,7,1997-08-15T00:00:00.000Z,1997-09-12T00:00:00.000Z,1997-08-18T00:00:00.000Z,3,"477,8999939",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10.634,FOLIG,4,1997-08-15T00:00:00.000Z,1997-09-12T00:00:00.000Z,1997-08-21T00:00:00.000Z,3,"487,38000488",Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France
10.635,MAGAA,8,1997-08-18T00:00:00.000Z,1997-09-15T00:00:00.000Z,1997-08-21T00:00:00.000Z,3,"47,45999908",Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10.636,WARTH,4,1997-08-19T00:00:00.000Z,1997-09-16T00:00:00.000Z,1997-08-26T00:00:00.000Z,1,"1,14999998",Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10.637,QUEEN,6,1997-08-19T00:00:00.000Z,1997-09-16T00:00:00.000Z,1997-08-26T00:00:00.000Z,1,"201,28999329",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10.638,LINOD,3,1997-08-20T00:00:00.000Z,1997-09-17T00:00:00.000Z,1997-09-01T00:00:00.000Z,1,"158,44000244",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10.639,SANTG,7,1997-08-20T00:00:00.000Z,1997-09-17T00:00:00.000Z,1997-08-27T00:00:00.000Z,3,"38,63999939",Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10.64,WANDK,4,1997-08-21T00:00:00.000Z,1997-09-18T00:00:00.000Z,1997-08-28T00:00:00.000Z,1,"23,54999924",Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10.641,HILAA,4,1997-08-22T00:00:00.000Z,1997-09-19T00:00:00.000Z,1997-08-26T00:00:00.000Z,2,"179,61000061",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10.642,SIMOB,7,1997-08-22T00:00:00.000Z,1997-09-19T00:00:00.000Z,1997-09-05T00:00:00.000Z,3,"41,88999939",Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
10.643,ALFKI,6,1997-08-25T00:00:00.000Z,1997-09-22T00:00:00.000Z,1997-09-02T00:00:00.000Z,1,"29,45999908",Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10.644,WELLI,3,1997-08-25T00:00:00.000Z,1997-09-22T00:00:00.000Z,1997-09-01T00:00:00.000Z,2,"0,14",Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10.645,HANAR,4,1997-08-26T00:00:00.000Z,1997-09-23T00:00:00.000Z,1997-09-02T00:00:00.000Z,1,"12,40999985",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10.646,HUNGO,9,1997-08-27T00:00:00.000Z,1997-10-08T00:00:00.000Z,1997-09-03T00:00:00.000Z,3,"142,33000183",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10.647,QUEDE,4,1997-08-27T00:00:00.000Z,1997-09-10T00:00:00.000Z,1997-09-03T00:00:00.000Z,2,"45,54000092",Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10.648,RICAR,5,1997-08-28T00:00:00.000Z,1997-10-09T00:00:00.000Z,1997-09-09T00:00:00.000Z,2,"14,25",Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10.649,MAISD,5,1997-08-28T00:00:00.000Z,1997-09-25T00:00:00.000Z,1997-08-29T00:00:00.000Z,3,"6,19999981",Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10.65,FAMIA,5,1997-08-29T00:00:00.000Z,1997-09-26T00:00:00.000Z,1997-09-03T00:00:00.000Z,3,"176,80999756",Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil
10.651,WANDK,8,1997-09-01T00:00:00.000Z,1997-09-29T00:00:00.000Z,1997-09-11T00:00:00.000Z,2,"20,60000038",Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10.652,GOURL,4,1997-09-01T00:00:00.000Z,1997-09-29T00:00:00.000Z,1997-09-08T00:00:00.000Z,2,"7,13999987",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10.653,FRANK,1,1997-09-02T00:00:00.000Z,1997-09-30T00:00:00.000Z,1997-09-19T00:00:00.000Z,1,"93,25",Frankenversand,Berliner Platz 43,München,,80805,Germany
10.654,BERGS,5,1997-09-02T00:00:00.000Z,1997-09-30T00:00:00.000Z,1997-09-11T00:00:00.000Z,1,"55,25999832",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10.655,REGGC,1,1997-09-03T00:00:00.000Z,1997-10-01T00:00:00.000Z,1997-09-11T00:00:00.000Z,2,"4,40999985",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10.656,GREAL,6,1997-09-04T00:00:00.000Z,1997-10-02T00:00:00.000Z,1997-09-10T00:00:00.000Z,1,"57,15000153",Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10.657,SAVEA,2,1997-09-04T00:00:00.000Z,1997-10-02T00:00:00.000Z,1997-09-15T00:00:00.000Z,2,"352,69000244",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.658,QUICK,4,1997-09-05T00:00:00.000Z,1997-10-03T00:00:00.000Z,1997-09-08T00:00:00.000Z,1,"364,1499939",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.659,QUEEN,7,1997-09-05T00:00:00.000Z,1997-10-03T00:00:00.000Z,1997-09-10T00:00:00.000Z,2,"105,80999756",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10.66,HUNGC,8,1997-09-08T00:00:00.000Z,1997-10-06T00:00:00.000Z,1997-10-15T00:00:00.000Z,1,"111,29000092",Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10.661,HUNGO,7,1997-09-09T00:00:00.000Z,1997-10-07T00:00:00.000Z,1997-09-15T00:00:00.000Z,3,"17,54999924",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10.662,LONEP,3,1997-09-09T00:00:00.000Z,1997-10-07T00:00:00.000Z,1997-09-18T00:00:00.000Z,2,"1,27999997",Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10.663,BONAP,2,1997-09-10T00:00:00.000Z,1997-09-24T00:00:00.000Z,1997-10-03T00:00:00.000Z,2,"113,15000153",Bon app',"12, rue des Bouchers",Marseille,,13008,France
10.664,FURIB,1,1997-09-10T00:00:00.000Z,1997-10-08T00:00:00.000Z,1997-09-19T00:00:00.000Z,3,"1,26999998",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10.665,LONEP,1,1997-09-11T00:00:00.000Z,1997-10-09T00:00:00.000Z,1997-09-17T00:00:00.000Z,2,"26,30999947",Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10.666,RICSU,7,1997-09-12T00:00:00.000Z,1997-10-10T00:00:00.000Z,1997-09-22T00:00:00.000Z,2,"232,41999817",Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10.667,ERNSH,7,1997-09-12T00:00:00.000Z,1997-10-10T00:00:00.000Z,1997-09-19T00:00:00.000Z,1,"78,08999634",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10.668,WANDK,1,1997-09-15T00:00:00.000Z,1997-10-13T00:00:00.000Z,1997-09-23T00:00:00.000Z,2,"47,22000122",Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10.669,SIMOB,2,1997-09-15T00:00:00.000Z,1997-10-13T00:00:00.000Z,1997-09-22T00:00:00.000Z,1,"24,38999939",Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
10.67,FRANK,4,1997-09-16T00:00:00.000Z,1997-10-14T00:00:00.000Z,1997-09-18T00:00:00.000Z,1,"203,47999573",Frankenversand,Berliner Platz 43,München,,80805,Germany
10.671,FRANR,1,1997-09-17T00:00:00.000Z,1997-10-15T00:00:00.000Z,1997-09-24T00:00:00.000Z,1,"30,34000015",France restauration,"54, rue Royale",Nantes,,44000,France
10.672,BERGS,9,1997-09-17T00:00:00.000Z,1997-10-01T00:00:00.000Z,1997-09-26T00:00:00.000Z,2,"95,75",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10.673,WILMK,2,1997-09-18T00:00:00.000Z,1997-10-16T00:00:00.000Z,1997-09-19T00:00:00.000Z,1,"22,76000023",Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10.674,ISLAT,4,1997-09-18T00:00:00.000Z,1997-10-16T00:00:00.000Z,1997-09-30T00:00:00.000Z,2,"0,89999998",Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10.675,FRANK,5,1997-09-19T00:00:00.000Z,1997-10-17T00:00:00.000Z,1997-09-23T00:00:00.000Z,2,"31,85000038",Frankenversand,Berliner Platz 43,München,,80805,Germany
10.676,TORTU,2,1997-09-22T00:00:00.000Z,1997-10-20T00:00:00.000Z,1997-09-29T00:00:00.000Z,2,"2,00999999",Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico
10.677,ANTON,1,1997-09-22T00:00:00.000Z,1997-10-20T00:00:00.000Z,1997-09-26T00:00:00.000Z,3,"4,03000021",Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico
10.678,SAVEA,7,1997-09-23T00:00:00.000Z,1997-10-21T00:00:00.000Z,1997-10-16T00:00:00.000Z,3,"388,98001099",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.679,BLONP,8,1997-09-23T00:00:00.000Z,1997-10-21T00:00:00.000Z,1997-09-30T00:00:00.000Z,3,"27,94000053",Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France
10.68,OLDWO,1,1997-09-24T00:00:00.000Z,1997-10-22T00:00:00.000Z,1997-09-26T00:00:00.000Z,1,"26,61000061",Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10.681,GREAL,3,1997-09-25T00:00:00.000Z,1997-10-23T00:00:00.000Z,1997-09-30T00:00:00.000Z,3,"76,12999725",Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10.682,ANTON,3,1997-09-25T00:00:00.000Z,1997-10-23T00:00:00.000Z,1997-10-01T00:00:00.000Z,2,"36,13000107",Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico
10.683,DUMON,2,1997-09-26T00:00:00.000Z,1997-10-24T00:00:00.000Z,1997-10-01T00:00:00.000Z,1,"4,4000001",Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France
10.684,OTTIK,3,1997-09-26T00:00:00.000Z,1997-10-24T00:00:00.000Z,1997-09-30T00:00:00.000Z,1,"145,63000488",Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10.685,GOURL,4,1997-09-29T00:00:00.000Z,1997-10-13T00:00:00.000Z,1997-10-03T00:00:00.000Z,2,"33,75",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10.686,PICCO,2,1997-09-30T00:00:00.000Z,1997-10-28T00:00:00.000Z,1997-10-08T00:00:00.000Z,1,"96,5",Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10.687,HUNGO,9,1997-09-30T00:00:00.000Z,1997-10-28T00:00:00.000Z,1997-10-30T00:00:00.000Z,2,"296,42999268",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10.688,VAFFE,4,1997-10-01T00:00:00.000Z,1997-10-15T00:00:00.000Z,1997-10-07T00:00:00.000Z,2,"299,08999634",Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10.689,BERGS,1,1997-10-01T00:00:00.000Z,1997-10-29T00:00:00.000Z,1997-10-07T00:00:00.000Z,2,"13,42000008",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10.69,HANAR,1,1997-10-02T00:00:00.000Z,1997-10-30T00:00:00.000Z,1997-10-03T00:00:00.000Z,1,"15,80000019",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10.691,QUICK,2,1997-10-03T00:00:00.000Z,1997-11-14T00:00:00.000Z,1997-10-22T00:00:00.000Z,2,"810,04998779",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.692,ALFKI,4,1997-10-03T00:00:00.000Z,1997-10-31T00:00:00.000Z,1997-10-13T00:00:00.000Z,2,"61,02000046",Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10.693,WHITC,3,1997-10-06T00:00:00.000Z,1997-10-20T00:00:00.000Z,1997-10-10T00:00:00.000Z,3,"139,33999634",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10.694,QUICK,8,1997-10-06T00:00:00.000Z,1997-11-03T00:00:00.000Z,1997-10-09T00:00:00.000Z,3,"398,35998535",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.695,WILMK,7,1997-10-07T00:00:00.000Z,1997-11-18T00:00:00.000Z,1997-10-14T00:00:00.000Z,1,"16,71999931",Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10.696,WHITC,8,1997-10-08T00:00:00.000Z,1997-11-19T00:00:00.000Z,1997-10-14T00:00:00.000Z,3,"102,55000305",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10.697,LINOD,3,1997-10-08T00:00:00.000Z,1997-11-05T00:00:00.000Z,1997-10-14T00:00:00.000Z,1,"45,52000046",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10.698,ERNSH,4,1997-10-09T00:00:00.000Z,1997-11-06T00:00:00.000Z,1997-10-17T00:00:00.000Z,1,"272,47000122",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10.699,MORGK,3,1997-10-09T00:00:00.000Z,1997-11-06T00:00:00.000Z,1997-10-13T00:00:00.000Z,3,"0,57999998",Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany
10.7,SAVEA,3,1997-10-10T00:00:00.000Z,1997-11-07T00:00:00.000Z,1997-10-16T00:00:00.000Z,1,"65,09999847",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.701,HUNGO,6,1997-10-13T00:00:00.000Z,1997-10-27T00:00:00.000Z,1997-10-15T00:00:00.000Z,3,"220,30999756",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10.702,ALFKI,4,1997-10-13T00:00:00.000Z,1997-11-24T00:00:00.000Z,1997-10-21T00:00:00.000Z,1,"23,94000053",Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10.703,FOLKO,6,1997-10-14T00:00:00.000Z,1997-11-11T00:00:00.000Z,1997-10-20T00:00:00.000Z,2,"152,30000305",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10.704,QUEEN,6,1997-10-14T00:00:00.000Z,1997-11-11T00:00:00.000Z,1997-11-07T00:00:00.000Z,1,"4,78000021",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10.705,HILAA,9,1997-10-15T00:00:00.000Z,1997-11-12T00:00:00.000Z,1997-11-18T00:00:00.000Z,2,"3,51999998",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10.706,OLDWO,8,1997-10-16T00:00:00.000Z,1997-11-13T00:00:00.000Z,1997-10-21T00:00:00.000Z,3,"135,63000488",Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10.707,AROUT,4,1997-10-16T00:00:00.000Z,1997-10-30T00:00:00.000Z,1997-10-23T00:00:00.000Z,3,"21,73999977",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10.708,THEBI,6,1997-10-17T00:00:00.000Z,1997-11-28T00:00:00.000Z,1997-11-05T00:00:00.000Z,2,"2,96000004",The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10.709,GOURL,1,1997-10-17T00:00:00.000Z,1997-11-14T00:00:00.000Z,1997-11-20T00:00:00.000Z,3,"210,80000305",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10.71,FRANS,1,1997-10-20T00:00:00.000Z,1997-11-17T00:00:00.000Z,1997-10-23T00:00:00.000Z,1,"4,98000002",Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
10.711,SAVEA,5,1997-10-21T00:00:00.000Z,1997-12-02T00:00:00.000Z,1997-10-29T00:00:00.000Z,2,"52,40999985",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.712,HUNGO,3,1997-10-21T00:00:00.000Z,1997-11-18T00:00:00.000Z,1997-10-31T00:00:00.000Z,1,"89,93000031",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10.713,SAVEA,1,1997-10-22T00:00:00.000Z,1997-11-19T00:00:00.000Z,1997-10-24T00:00:00.000Z,1,"167,05000305",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.714,SAVEA,5,1997-10-22T00:00:00.000Z,1997-11-19T00:00:00.000Z,1997-10-27T00:00:00.000Z,3,"24,48999977",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.715,BONAP,3,1997-10-23T00:00:00.000Z,1997-11-06T00:00:00.000Z,1997-10-29T00:00:00.000Z,1,"63,20000076",Bon app',"12, rue des Bouchers",Marseille,,13008,France
10.716,RANCH,4,1997-10-24T00:00:00.000Z,1997-11-21T00:00:00.000Z,1997-10-27T00:00:00.000Z,2,"22,56999969",Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10.717,FRANK,1,1997-10-24T00:00:00.000Z,1997-11-21T00:00:00.000Z,1997-10-29T00:00:00.000Z,2,"59,25",Frankenversand,Berliner Platz 43,München,,80805,Germany
10.718,KOENE,1,1997-10-27T00:00:00.000Z,1997-11-24T00:00:00.000Z,1997-10-29T00:00:00.000Z,3,"170,88000488",Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10.719,LETSS,8,1997-10-27T00:00:00.000Z,1997-11-24T00:00:00.000Z,1997-11-05T00:00:00.000Z,2,"51,43999863",Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10.72,QUEDE,8,1997-10-28T00:00:00.000Z,1997-11-11T00:00:00.000Z,1997-11-05T00:00:00.000Z,2,"9,52999973",Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10.721,QUICK,5,1997-10-29T00:00:00.000Z,1997-11-26T00:00:00.000Z,1997-10-31T00:00:00.000Z,3,"48,91999817",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.722,SAVEA,8,1997-10-29T00:00:00.000Z,1997-12-10T00:00:00.000Z,1997-11-04T00:00:00.000Z,1,"74,58000183",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.723,WHITC,3,1997-10-30T00:00:00.000Z,1997-11-27T00:00:00.000Z,1997-11-25T00:00:00.000Z,1,"21,71999931",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10.724,MEREP,8,1997-10-30T00:00:00.000Z,1997-12-11T00:00:00.000Z,1997-11-05T00:00:00.000Z,2,"57,75",Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10.725,FAMIA,4,1997-10-31T00:00:00.000Z,1997-11-28T00:00:00.000Z,1997-11-05T00:00:00.000Z,3,"10,82999992",Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil
10.726,EASTC,4,1997-11-03T00:00:00.000Z,1997-11-17T00:00:00.000Z,1997-12-05T00:00:00.000Z,1,"16,55999947",Eastern Connection,35 King George,London,,WX3 6FW,UK
10.727,REGGC,2,1997-11-03T00:00:00.000Z,1997-12-01T00:00:00.000Z,1997-12-05T00:00:00.000Z,1,"89,90000153",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10.728,QUEEN,4,1997-11-04T00:00:00.000Z,1997-12-02T00:00:00.000Z,1997-11-11T00:00:00.000Z,2,"58,33000183",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10.729,LINOD,8,1997-11-04T00:00:00.000Z,1997-12-16T00:00:00.000Z,1997-11-14T00:00:00.000Z,3,"141,05999756",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10.73,BONAP,5,1997-11-05T00:00:00.000Z,1997-12-03T00:00:00.000Z,1997-11-14T00:00:00.000Z,1,"20,12000084",Bon app',"12, rue des Bouchers",Marseille,,13008,France
10.731,CHOPS,7,1997-11-06T00:00:00.000Z,1997-12-04T00:00:00.000Z,1997-11-14T00:00:00.000Z,1,"96,65000153",Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10.732,BONAP,3,1997-11-06T00:00:00.000Z,1997-12-04T00:00:00.000Z,1997-11-07T00:00:00.000Z,1,"16,96999931",Bon app',"12, rue des Bouchers",Marseille,,13008,France
10.733,BERGS,1,1997-11-07T00:00:00.000Z,1997-12-05T00:00:00.000Z,1997-11-10T00:00:00.000Z,3,"110,11000061",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10.734,GOURL,2,1997-11-07T00:00:00.000Z,1997-12-05T00:00:00.000Z,1997-11-12T00:00:00.000Z,3,"1,63",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10.735,LETSS,6,1997-11-10T00:00:00.000Z,1997-12-08T00:00:00.000Z,1997-11-21T00:00:00.000Z,2,"45,97000122",Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10.736,HUNGO,9,1997-11-11T00:00:00.000Z,1997-12-09T00:00:00.000Z,1997-11-21T00:00:00.000Z,2,"44,09999847",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10.737,VINET,2,1997-11-11T00:00:00.000Z,1997-12-09T00:00:00.000Z,1997-11-18T00:00:00.000Z,2,"7,78999996",Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France
10.738,SPECD,2,1997-11-12T00:00:00.000Z,1997-12-10T00:00:00.000Z,1997-11-18T00:00:00.000Z,1,"2,91000009",Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
10.739,VINET,3,1997-11-12T00:00:00.000Z,1997-12-10T00:00:00.000Z,1997-11-17T00:00:00.000Z,3,"11,07999992",Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France
10.74,WHITC,4,1997-11-13T00:00:00.000Z,1997-12-11T00:00:00.000Z,1997-11-25T00:00:00.000Z,2,"81,87999725",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10.741,AROUT,4,1997-11-14T00:00:00.000Z,1997-11-28T00:00:00.000Z,1997-11-18T00:00:00.000Z,3,"10,96000004",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10.742,BOTTM,3,1997-11-14T00:00:00.000Z,1997-12-12T00:00:00.000Z,1997-11-18T00:00:00.000Z,3,"243,72999573",Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10.743,AROUT,1,1997-11-17T00:00:00.000Z,1997-12-15T00:00:00.000Z,1997-11-21T00:00:00.000Z,2,"23,71999931",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10.744,VAFFE,6,1997-11-17T00:00:00.000Z,1997-12-15T00:00:00.000Z,1997-11-24T00:00:00.000Z,1,"69,19000244",Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10.745,QUICK,9,1997-11-18T00:00:00.000Z,1997-12-16T00:00:00.000Z,1997-11-27T00:00:00.000Z,1,"3,51999998",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.746,CHOPS,1,1997-11-19T00:00:00.000Z,1997-12-17T00:00:00.000Z,1997-11-21T00:00:00.000Z,3,"31,43000031",Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10.747,PICCO,6,1997-11-19T00:00:00.000Z,1997-12-17T00:00:00.000Z,1997-11-26T00:00:00.000Z,1,"117,33000183",Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10.748,SAVEA,3,1997-11-20T00:00:00.000Z,1997-12-18T00:00:00.000Z,1997-11-28T00:00:00.000Z,1,"232,55000305",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.749,ISLAT,4,1997-11-20T00:00:00.000Z,1997-12-18T00:00:00.000Z,1997-12-19T00:00:00.000Z,2,"61,52999878",Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10.75,WARTH,9,1997-11-21T00:00:00.000Z,1997-12-19T00:00:00.000Z,1997-11-24T00:00:00.000Z,1,"79,30000305",Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10.751,RICSU,3,1997-11-24T00:00:00.000Z,1997-12-22T00:00:00.000Z,1997-12-03T00:00:00.000Z,3,"130,78999329",Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10.752,NORTS,2,1997-11-24T00:00:00.000Z,1997-12-22T00:00:00.000Z,1997-11-28T00:00:00.000Z,3,"1,38999999",North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
10.753,FRANS,3,1997-11-25T00:00:00.000Z,1997-12-23T00:00:00.000Z,1997-11-27T00:00:00.000Z,1,"7,69999981",Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
